Linux 4.11.3-1-ARCH (jan-laptop) 	23.06.2017 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231275  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31713    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31714    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31715    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31717    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231278  1000     31702         0  100,00    0,33    0,00  100,00     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  java
 1498231278  1000         0     31704  100,00    0,33    0,00  100,00     3      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00 19548596  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231281  1000     31702         0  100,00    0,33    0,00  100,00     1     83,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231281  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31704  100,00    0,33    0,00  100,00     3     82,67      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 29324112  |__java
 1498231281  1000         0     31705    0,67    0,00    0,00    0,67     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31706    0,67    0,00    0,00    0,67     0      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31707    0,00    0,00    0,00    0,00     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31708    0,67    0,00    0,00    0,67     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31709    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31713    0,00    0,00    0,00    0,00     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31715    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231281  1000         0     31717    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231284  1000     31702         0   97,33    1,33    0,00   98,67     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231284  1000         0     31704   96,33    1,00    0,00   97,33     3      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 19549876  |__java
 1498231284  1000         0     31706    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231284  1000         0     31707    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231284  1000         0     31708    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231287  1000     31702         0  100,00    1,00    0,00  100,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231287  1000         0     31704  100,00    1,00    0,00  100,00     3      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 29325947  |__java
 1498231287  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231287  1000         0     31707    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231287  1000         0     31717    0,00    0,33    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231290  1000     31702         0   98,67    0,33    0,00   99,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231290  1000         0     31704   98,67    0,33    0,00   99,00     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 9775471  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231293  1000     31702         0  100,00    0,33    0,00  100,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231293  1000         0     31704  100,00    0,33    0,00  100,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 9775685  |__java
 1498231293  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231293  1000         0     31706    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231293  1000         0     31708    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231293  1000         0     31717    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231296  1000     31702         0   94,00    0,33    0,00   94,33     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231296  1000         0     31704   93,33    0,00    0,00   93,33     2      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231296  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231296  1000         0     31706    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231296  1000         0     31707    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231299  1000     31702         0   97,67    0,33    0,00   98,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231299  1000         0     31704   96,67    0,33    0,00   97,00     2      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231299  1000         0     31705    0,00    0,33    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231299  1000         0     31708    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231299  1000         0     31717    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231302  1000     31702         0  100,00    0,00    0,00  100,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231302  1000         0     31704  100,00    0,00    0,00  100,00     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00 9776615  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231305  1000     31702         0  100,00    0,00    0,00  100,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231305  1000         0     31704  100,00    0,00    0,00  100,00     2      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231305  1000         0     31705    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231305  1000         0     31706    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231305  1000         0     31707    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231305  1000         0     31708    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231308  1000     31702         0   99,00    0,33    0,00   99,33     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231308  1000         0     31704   97,00    0,00    0,00   97,00     2      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231308  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231308  1000         0     31706    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231308  1000         0     31707    1,33    0,00    0,00    1,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231308  1000         0     31708    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231308  1000         0     31717    0,00    0,33    0,00    0,33     0      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231311  1000     31702         0  100,00    0,00    0,00  100,00     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231311  1000         0     31704   99,00    0,00    0,00   99,00     2      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231311  1000         0     31706    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231311  1000         0     31708    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231311  1000         0     31709    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231311  1000         0     31717    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231314  1000     31702         0  100,00    0,00    0,00  100,00     1      0,33      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  java
 1498231314  1000         0     31704  100,00    0,00    0,00  100,00     2      0,00      0,00 4281796 1726768  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231317  1000     31702         0  100,00    0,33    0,00  100,00     1     42,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  java
 1498231317  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31704  100,00    0,00    0,00  100,00     2     41,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31705    0,33    0,00    0,00    0,33     3      1,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31706    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31707    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31708    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31709    0,00    0,33    0,00    0,33     3      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31713    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31715    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java
 1498231317  1000         0     31717    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727260  22,64     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231320  1000     31702         0  100,00    0,33    0,00  100,00     1     40,33      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  java
 1498231320  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31704  100,00    0,33    0,00  100,00     2     40,33      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31706    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31707    0,33    0,33    0,00    0,67     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31708    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31709    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31713    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31715    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231320  1000         0     31717    0,00    0,33    0,00    0,33     3      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231323  1000     31702         0   98,67    0,00    0,00   98,67     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  java
 1498231323  1000         0     31704   98,67    0,00    0,00   98,67     2      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231326  1000     31702         0  100,00    0,00    0,00  100,00     1      0,33      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  java
 1498231326  1000         0     31704  100,00    0,00    0,00  100,00     2      0,33      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231326  1000         0     31706    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java
 1498231326  1000         0     31717    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1727784  22,65     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
